timestamp,strain_microstrain,tilt_deg,vibration_g,displacement_mm,node1_tilt_x,node1_tilt_y,node2_tilt_x,node2_tilt_y,node3_tilt_x,node3_tilt_y,node1_tilt_resultant,node2_tilt_resultant,node3_tilt_resultant,transient_accel_g,rms_vibration_g,anomaly_score,sensor_status,zone_id,hazard_zone
2026-03-01 04:44:16,673.23,2.552,0.4511,4.865,0.59,0.565,2.137,1.395,0.07,0.059,0.817,2.552,0.092,0.1779,0.4511,0.3793,CAUTION,1,ZONE_B
2026-03-01 03:43:50,424.79,2.604,0.2701,5.224,0.413,0.28,2.138,1.487,0.275,0.088,0.499,2.604,0.289,0.259,0.2701,0.4664,CAUTION,1,ZONE_B
2026-03-01 08:07:34,1029.43,7.689,1.4773,14.656,1.125,1.872,6.137,4.633,1.385,0.792,2.184,7.689,1.595,1.4773,1.2351,0.7607,CRITICAL,2,ZONE_C
2026-03-01 06:26:40,519.65,1.987,0.3763,4.836,0.363,0.437,1.576,1.21,0.016,0.117,0.568,1.987,0.118,0.09,0.3763,0.6844,CAUTION,1,ZONE_B
2026-03-01 02:52:26,210.85,0.163,0.0241,1.226,0.022,-0.007,0.158,0.042,-0.027,-0.001,0.023,0.163,0.027,0.0165,0.0241,0.2841,NOMINAL,0,ZONE_A
2026-03-01 06:52:30,973.95,7.948,1.1722,18.98,1.601,2.348,5.892,5.335,1.233,0.667,2.842,7.948,1.402,1.1569,1.1722,0.8079,CRITICAL,2,ZONE_C
2026-03-01 06:54:54,994.7,8.559,1.6967,15.099,1.446,1.921,6.309,5.784,0.948,0.835,2.405,8.559,1.263,0.9323,1.6967,0.9881,CRITICAL,2,ZONE_C
2026-03-01 01:03:32,174.86,0.144,0.032,1.721,0.014,-0.017,0.133,0.055,-0.005,0.043,0.022,0.144,0.044,0.0035,0.032,0.1407,NOMINAL,0,ZONE_A
2026-03-01 03:39:02,362.53,1.933,0.2336,4.943,0.43,0.308,1.536,1.173,0.36,0.165,0.529,1.933,0.396,0.1549,0.2336,0.3808,CAUTION,1,ZONE_B
2026-03-01 03:09:34,113.12,0.093,0.0265,1.602,0.015,-0.007,0.077,0.052,-0.018,0.027,0.017,0.093,0.033,0.0134,0.0265,0.0879,NOMINAL,0,ZONE_A
2026-03-01 00:12:30,115.33,0.104,0.0373,1.805,0.039,-0.016,0.076,0.07,-0.009,0.025,0.042,0.104,0.027,0.0172,0.0373,0.2157,NOMINAL,0,ZONE_A
2026-03-01 06:53:40,1035.65,9.288,1.9169,17.917,3.418,2.251,7.032,6.067,0.811,0.663,4.092,9.288,1.048,0.9543,1.9169,0.7616,CRITICAL,2,ZONE_C
2026-03-01 06:03:52,539.91,2.436,0.3676,3.966,0.3,0.462,2.011,1.374,0.234,0.089,0.55,2.436,0.251,0.1517,0.3676,0.5861,CAUTION,1,ZONE_B
2026-03-01 01:39:42,160.93,0.13,0.0427,0.58,0.037,-0.003,0.117,0.057,0.005,0.024,0.037,0.13,0.025,0.0234,0.0427,0.2997,NOMINAL,0,ZONE_A
2026-03-01 09:00:46,1194.22,6.041,1.2203,11.384,2.432,1.945,4.574,3.946,0.938,0.778,3.114,6.041,1.219,1.2203,1.123,0.7699,CRITICAL,2,ZONE_C
2026-03-01 06:25:06,455.92,2.881,0.4587,4.724,0.328,0.299,2.516,1.404,0.268,0.099,0.444,2.881,0.286,0.1078,0.4587,0.3809,CAUTION,1,ZONE_B
2026-03-01 04:22:26,520.58,2.644,0.4181,6.087,0.624,0.296,2.313,1.281,0.049,0.149,0.691,2.644,0.157,0.08,0.4181,0.3637,CAUTION,1,ZONE_B
2026-03-01 01:00:56,148.35,0.086,0.0483,1.465,0.041,-0.029,0.078,0.037,-0.033,0.019,0.05,0.086,0.038,0.0079,0.0483,0.3084,NOMINAL,0,ZONE_A
2026-03-01 09:37:18,867.22,6.884,2.0688,21.453,3.254,1.434,6.292,2.792,1.197,-0.138,3.555,6.884,1.205,1.2331,2.0688,0.8629,CRITICAL,2,ZONE_C
2026-03-01 08:00:28,790.81,8.735,1.4952,16.424,2.733,3.243,7.097,5.092,0.825,1.083,4.241,8.735,1.362,0.62,1.4952,0.9575,CRITICAL,2,ZONE_C
2026-03-01 01:23:28,125.06,0.12,0.0458,0.846,0.02,-0.026,0.104,0.059,-0.0,0.039,0.033,0.12,0.039,0.0144,0.0458,0.1647,NOMINAL,0,ZONE_A
2026-03-01 00:14:34,219.59,0.192,0.0501,1.094,0.018,-0.017,0.189,0.033,0.002,0.025,0.025,0.192,0.025,0.0028,0.0501,0.1163,NOMINAL,0,ZONE_A
2026-03-01 01:07:10,177.31,0.098,0.0315,0.75,0.001,0.014,0.078,0.059,-0.025,-0.002,0.014,0.098,0.025,0.0043,0.0315,0.3208,NOMINAL,0,ZONE_A
2026-03-01 00:35:58,136.47,0.148,0.0534,0.876,0.004,-0.004,0.143,0.037,0.013,0.015,0.006,0.148,0.02,0.0051,0.0534,0.1763,NOMINAL,0,ZONE_A
2026-03-01 02:54:50,119.57,0.064,0.0321,0.707,0.037,-0.002,0.039,0.051,-0.004,0.018,0.037,0.064,0.019,0.0321,0.005,0.2001,NOMINAL,0,ZONE_A
2026-03-01 07:30:56,1081.07,6.627,1.9753,20.403,2.987,1.883,5.498,3.699,1.111,0.639,3.531,6.627,1.281,0.8138,1.9753,0.7363,CRITICAL,2,ZONE_C
2026-03-01 01:58:08,127.56,0.167,0.0203,1.056,0.039,-0.009,0.12,0.117,-0.03,0.008,0.04,0.167,0.031,0.0036,0.0203,0.0989,NOMINAL,0,ZONE_A
2026-03-01 01:33:20,193.13,0.135,0.0299,1.022,-0.031,-0.004,0.135,0.004,-0.022,0.007,0.032,0.135,0.024,0.017,0.0299,0.1462,NOMINAL,0,ZONE_A
2026-03-01 02:55:40,139.74,0.171,0.0505,1.136,0.03,-0.001,0.13,0.111,-0.015,0.017,0.03,0.171,0.023,0.0022,0.0505,0.3136,NOMINAL,0,ZONE_A
2026-03-01 09:46:22,774.6,7.545,1.2524,9.977,2.269,2.846,6.42,3.964,1.067,1.067,3.64,7.545,1.509,0.62,1.2524,0.7206,CRITICAL,2,ZONE_C
2026-03-01 03:49:32,554.13,2.586,0.5017,4.185,0.623,0.406,2.456,0.809,0.067,0.095,0.744,2.586,0.116,0.08,0.5017,0.4423,CAUTION,1,ZONE_B
2026-03-01 07:41:40,1029.41,9.899,1.3157,18.521,2.047,2.839,7.45,6.518,1.463,1.119,3.5,9.899,1.842,1.3157,0.61,0.969,CRITICAL,2,ZONE_C
2026-03-01 09:46:50,760.32,7.322,1.6343,11.574,2.667,2.454,5.558,4.766,0.423,0.93,3.624,7.322,1.022,1.4264,1.6343,0.8331,CRITICAL,2,ZONE_C
2026-03-01 09:48:36,1166.73,6.969,1.5413,16.117,1.764,2.127,5.319,4.502,0.767,1.054,2.763,6.969,1.304,1.3124,1.5413,0.9533,CRITICAL,2,ZONE_C
2026-03-01 07:24:50,1086.29,6.706,1.1599,9.909,2.275,1.445,6.013,2.971,0.465,1.027,2.695,6.706,1.127,0.7817,1.1599,0.7503,CRITICAL,2,ZONE_C
2026-03-01 09:53:54,1000.51,7.067,1.5585,18.416,1.98,0.761,3.781,5.97,0.85,0.673,2.122,7.067,1.084,1.0408,1.5585,0.8553,CRITICAL,2,ZONE_C
2026-03-01 03:37:56,470.89,1.978,0.2699,4.765,0.494,0.432,1.741,0.939,0.267,0.096,0.657,1.978,0.284,0.1489,0.2699,0.5947,CAUTION,1,ZONE_B
2026-03-01 07:20:20,1014.57,7.745,1.9136,15.187,1.562,2.904,6.329,4.464,0.793,0.825,3.297,7.745,1.145,1.7412,1.9136,0.9459,CRITICAL,2,ZONE_C
2026-03-01 01:22:22,178.97,0.082,0.0461,1.142,0.023,-0.025,0.066,0.049,-0.011,0.036,0.034,0.082,0.038,0.0223,0.0461,0.2049,NOMINAL,0,ZONE_A
2026-03-01 00:03:50,107.2,0.186,0.0415,1.093,0.028,-0.007,0.175,0.064,-0.016,0.022,0.029,0.186,0.027,0.0205,0.0415,0.2976,NOMINAL,0,ZONE_A
2026-03-01 08:29:22,883.79,7.899,1.6488,13.53,3.38,2.908,6.321,4.737,1.446,0.838,4.459,7.899,1.671,0.9481,1.6488,0.9134,CRITICAL,2,ZONE_C
2026-03-01 00:08:28,128.47,0.139,0.0338,1.356,0.025,-0.005,0.139,0.014,0.001,0.029,0.026,0.139,0.029,0.0234,0.0338,0.0864,NOMINAL,0,ZONE_A
2026-03-01 02:50:50,219.0,0.08,0.0532,1.506,0.031,0.008,0.05,0.063,-0.022,0.028,0.032,0.08,0.036,0.0253,0.0532,0.1301,NOMINAL,0,ZONE_A
2026-03-01 01:16:54,77.34,0.12,0.0242,1.172,0.025,-0.002,0.12,0.001,-0.002,0.021,0.025,0.12,0.022,0.0236,0.0242,0.2927,NOMINAL,0,ZONE_A
2026-03-01 08:51:28,977.38,8.924,1.8234,16.877,3.014,1.515,6.403,6.216,1.274,0.337,3.373,8.924,1.318,1.2369,1.8234,0.7216,CRITICAL,2,ZONE_C
2026-03-01 08:16:56,1051.74,8.919,1.1167,13.34,2.8,1.333,7.836,4.259,0.725,0.475,3.101,8.919,0.867,0.6686,1.1167,0.831,CRITICAL,2,ZONE_C
2026-03-01 04:06:20,525.39,1.835,0.59,3.976,0.617,0.565,1.329,1.265,0.137,0.123,0.837,1.835,0.184,0.1326,0.59,0.6744,CAUTION,1,ZONE_B
2026-03-01 03:13:58,127.45,0.159,0.0429,0.895,0.04,-0.012,0.158,0.016,-0.039,0.006,0.042,0.159,0.039,0.0257,0.0429,0.1553,NOMINAL,0,ZONE_A
2026-03-01 03:49:28,503.52,2.627,0.2948,5.301,0.431,0.258,2.358,1.158,0.145,0.095,0.502,2.627,0.173,0.1182,0.2948,0.6648,CAUTION,1,ZONE_B
2026-03-01 01:30:04,120.17,0.275,0.0244,1.293,0.015,-0.051,0.268,0.064,-0.009,-0.003,0.053,0.275,0.009,0.0079,0.0244,0.2091,NOMINAL,0,ZONE_A
2026-03-01 02:55:10,130.49,0.132,0.013,0.47,-0.0,-0.015,0.082,0.104,-0.032,-0.0,0.015,0.132,0.032,0.0038,0.013,0.0868,NOMINAL,0,ZONE_A
2026-03-01 02:59:38,158.46,0.089,0.0485,0.612,0.008,0.02,0.073,0.051,-0.014,0.034,0.021,0.089,0.036,0.0074,0.0485,0.1904,NOMINAL,0,ZONE_A
2026-03-01 00:56:54,147.96,0.109,0.042,1.396,-0.006,0.005,0.064,0.089,-0.015,0.002,0.008,0.109,0.015,0.0049,0.042,0.2873,NOMINAL,0,ZONE_A
2026-03-01 03:03:54,170.42,0.142,0.0505,1.021,-0.004,-0.004,0.133,0.05,-0.003,0.023,0.006,0.142,0.023,0.0062,0.0505,0.0911,NOMINAL,0,ZONE_A
2026-03-01 09:23:30,961.2,7.112,1.6036,17.051,2.527,2.112,4.843,5.208,1.179,0.73,3.293,7.112,1.387,1.1424,1.6036,0.8668,CRITICAL,2,ZONE_C
2026-03-01 08:26:36,1104.59,7.421,2.1698,17.708,2.053,3.447,5.197,5.297,1.178,0.77,4.012,7.421,1.408,1.525,2.1698,0.8128,CRITICAL,2,ZONE_C
2026-03-01 03:57:56,620.7,2.058,0.2425,5.103,0.602,0.397,1.554,1.35,0.153,0.056,0.721,2.058,0.163,0.2152,0.2425,0.5665,CAUTION,1,ZONE_B
2026-03-01 01:59:52,133.39,0.177,0.0438,1.06,0.008,0.006,0.156,0.084,-0.008,-0.004,0.01,0.177,0.009,0.0088,0.0438,0.1163,NOMINAL,0,ZONE_A
2026-03-01 01:25:00,124.7,0.157,0.0374,1.528,0.058,-0.016,0.139,0.072,-0.008,0.03,0.06,0.157,0.031,0.0025,0.0374,0.2788,NOMINAL,0,ZONE_A
2026-03-01 07:55:22,970.59,9.474,1.3856,13.978,2.531,1.857,6.792,6.606,1.28,0.655,3.139,9.474,1.438,1.3856,0.9727,0.9318,CRITICAL,2,ZONE_C
2026-03-01 09:50:38,820.41,8.828,2.2207,11.106,2.739,1.909,5.508,6.899,0.924,0.372,3.338,8.828,0.996,0.6559,2.2207,0.9716,CRITICAL,2,ZONE_C
2026-03-01 09:33:26,877.88,5.568,2.1154,9.649,3.726,2.966,4.712,2.966,0.641,0.896,4.763,5.568,1.101,0.8755,2.1154,0.8002,CRITICAL,2,ZONE_C
2026-03-01 08:51:18,768.54,5.071,1.9073,19.587,1.483,3.323,3.799,3.359,1.327,0.813,3.639,5.071,1.556,1.0208,1.9073,0.852,CRITICAL,2,ZONE_C
2026-03-01 09:16:18,1217.45,7.171,1.5995,18.203,2.512,2.222,6.452,3.13,0.981,0.725,3.354,7.171,1.22,0.9762,1.5995,0.7883,CRITICAL,2,ZONE_C
2026-03-01 09:11:32,1023.23,10.064,2.1051,13.492,2.387,2.133,6.787,7.431,1.132,0.585,3.201,10.064,1.274,0.8021,2.1051,0.8513,CRITICAL,2,ZONE_C
2026-03-01 04:31:18,675.27,2.317,0.3885,6.443,0.516,0.623,1.997,1.175,0.116,0.151,0.809,2.317,0.191,0.1761,0.3885,0.6401,CAUTION,1,ZONE_B
2026-03-01 09:13:00,777.7,6.576,1.6671,8.874,2.709,1.596,4.948,4.332,0.388,0.939,3.144,6.576,1.016,1.6671,0.7363,0.7673,CRITICAL,2,ZONE_C
2026-03-01 02:33:42,126.35,0.119,0.0105,1.19,0.025,-0.012,0.118,0.01,-0.023,0.034,0.027,0.119,0.041,0.002,0.0105,0.1538,NOMINAL,0,ZONE_A
2026-03-01 05:16:14,564.46,2.316,0.2782,2.995,0.074,0.651,1.995,1.177,0.199,0.139,0.655,2.316,0.243,0.1006,0.2782,0.4938,CAUTION,1,ZONE_B
2026-03-01 05:45:48,588.42,2.666,0.2894,5.662,0.55,0.088,2.119,1.618,0.199,0.175,0.556,2.666,0.265,0.1566,0.2894,0.6146,CAUTION,1,ZONE_B
2026-03-01 00:07:52,122.74,0.12,0.0267,1.605,0.001,0.002,0.109,0.052,0.002,0.025,0.002,0.12,0.025,0.0202,0.0267,0.131,NOMINAL,0,ZONE_A
2026-03-01 00:07:56,135.61,0.116,0.04,1.215,0.021,-0.043,0.111,0.034,-0.007,0.065,0.048,0.116,0.065,0.0026,0.04,0.2846,NOMINAL,0,ZONE_A
2026-03-01 03:23:54,450.06,1.87,0.3637,6.562,0.515,0.362,1.332,1.313,0.25,0.09,0.63,1.87,0.266,0.1462,0.3637,0.6786,CAUTION,1,ZONE_B
2026-03-01 09:01:30,963.35,7.413,1.7941,15.891,0.894,2.989,5.813,4.6,0.524,0.509,3.12,7.413,0.73,1.0523,1.7941,0.8535,CRITICAL,2,ZONE_C
2026-03-01 02:30:04,156.41,0.116,0.0466,0.71,0.035,0.002,0.094,0.069,0.022,0.013,0.035,0.116,0.025,0.0031,0.0466,0.127,NOMINAL,0,ZONE_A
2026-03-01 00:05:34,162.47,0.153,0.0515,1.166,0.035,-0.051,0.147,0.04,-0.037,0.028,0.061,0.153,0.047,0.0268,0.0515,0.1741,NOMINAL,0,ZONE_A
2026-03-01 00:09:14,158.67,0.111,0.0329,1.407,0.042,-0.019,0.111,0.011,-0.016,0.035,0.046,0.111,0.038,0.0329,0.0294,0.102,NOMINAL,0,ZONE_A
2026-03-01 03:56:34,552.76,2.553,0.3735,5.339,0.317,0.424,2.147,1.381,0.198,0.079,0.53,2.553,0.213,0.0822,0.3735,0.4384,CAUTION,1,ZONE_B
2026-03-01 04:31:20,515.81,2.36,0.2345,3.328,0.703,0.477,1.881,1.425,0.228,0.079,0.849,2.36,0.241,0.2345,0.1771,0.4978,CAUTION,1,ZONE_B
2026-03-01 03:27:56,675.6,2.346,0.3271,5.717,0.509,0.336,2.151,0.938,0.215,0.138,0.61,2.346,0.256,0.2677,0.3271,0.3882,CAUTION,1,ZONE_B
2026-03-01 06:03:58,466.89,2.084,0.2341,5.578,0.475,0.287,1.375,1.566,0.223,0.108,0.555,2.084,0.248,0.2257,0.2341,0.5546,CAUTION,1,ZONE_B
2026-03-01 05:58:48,540.51,2.053,0.2711,3.775,0.519,0.394,1.853,0.883,0.11,0.044,0.652,2.053,0.119,0.157,0.2711,0.4681,CAUTION,1,ZONE_B
2026-03-01 00:02:08,128.01,0.136,0.0265,0.97,-0.001,-0.022,0.076,0.113,0.004,0.039,0.022,0.136,0.039,0.002,0.0265,0.2381,NOMINAL,0,ZONE_A
2026-03-01 03:49:46,531.11,2.174,0.4987,4.365,0.161,0.279,2.017,0.81,-0.03,0.177,0.322,2.174,0.179,0.1594,0.4987,0.683,CAUTION,1,ZONE_B
2026-03-01 09:40:44,1244.21,7.664,1.1006,15.255,2.837,2.339,6.295,4.372,0.993,1.115,3.677,7.664,1.493,0.62,1.1006,0.9267,CRITICAL,2,ZONE_C
2026-03-01 00:02:26,128.28,0.125,0.0162,0.881,0.047,0.001,0.098,0.079,0.005,0.029,0.047,0.125,0.03,0.0054,0.0162,0.0756,NOMINAL,0,ZONE_A
2026-03-01 04:01:10,397.99,2.312,0.5463,6.44,0.334,0.285,1.748,1.514,0.067,0.104,0.439,2.312,0.123,0.0911,0.5463,0.4237,CAUTION,1,ZONE_B
2026-03-01 07:36:04,760.0,8.315,2.254,18.517,3.033,1.919,6.82,4.757,0.901,0.766,3.589,8.315,1.182,0.6466,2.254,0.786,CRITICAL,2,ZONE_C
2026-03-01 01:55:02,90.18,0.155,0.0092,1.343,0.01,-0.012,0.147,0.049,-0.016,0.057,0.016,0.155,0.059,0.005,0.0092,0.1376,NOMINAL,0,ZONE_A
2026-03-01 01:58:18,139.9,0.138,0.0613,0.995,0.01,-0.006,0.136,0.027,-0.004,-0.002,0.012,0.138,0.004,0.0206,0.0613,0.1464,NOMINAL,0,ZONE_A
2026-03-01 08:41:38,1284.97,8.051,1.3998,14.771,3.067,2.166,5.841,5.541,0.663,0.712,3.755,8.051,0.973,1.3998,1.3001,0.8385,CRITICAL,2,ZONE_C
2026-03-01 07:04:54,1233.96,5.11,2.0318,13.761,2.582,2.726,3.571,3.656,0.834,1.105,3.754,5.11,1.385,1.453,2.0318,0.8191,CRITICAL,2,ZONE_C
2026-03-01 01:49:24,127.83,0.19,0.0449,0.702,0.012,-0.009,0.17,0.084,-0.009,0.039,0.015,0.19,0.04,0.009,0.0449,0.2823,NOMINAL,0,ZONE_A
2026-03-01 02:37:08,232.75,0.194,0.0376,0.443,0.021,-0.03,0.182,0.067,-0.02,0.016,0.037,0.194,0.026,0.0109,0.0376,0.2168,NOMINAL,0,ZONE_A
2026-03-01 05:18:26,502.87,2.498,0.2017,6.707,0.561,0.337,1.89,1.634,0.096,0.112,0.654,2.498,0.148,0.2017,0.1641,0.4765,CAUTION,1,ZONE_B
2026-03-01 03:44:44,558.92,2.007,0.1683,4.876,0.674,0.254,1.545,1.281,0.15,-0.055,0.72,2.007,0.16,0.1161,0.1683,0.6542,CAUTION,1,ZONE_B
2026-03-01 06:12:12,441.73,2.186,0.4123,4.449,0.728,0.67,1.65,1.433,0.212,0.148,0.989,2.186,0.258,0.1116,0.4123,0.4658,CAUTION,1,ZONE_B
2026-03-01 06:13:20,586.59,2.205,0.5437,4.046,0.333,0.268,1.771,1.313,0.219,0.096,0.427,2.205,0.239,0.2839,0.5437,0.6431,CAUTION,1,ZONE_B
2026-03-01 05:46:50,519.47,2.26,0.237,4.085,0.675,0.437,1.695,1.495,0.044,0.139,0.804,2.26,0.146,0.1753,0.237,0.5584,CAUTION,1,ZONE_B
2026-03-01 07:18:46,1091.67,7.028,0.7644,11.971,2.664,2.617,5.378,4.525,1.333,0.055,3.735,7.028,1.334,0.7075,0.7644,0.8699,CRITICAL,2,ZONE_C
2026-03-01 04:41:02,530.14,2.155,0.2681,4.497,0.485,0.462,1.585,1.46,0.24,0.18,0.67,2.155,0.3,0.1606,0.2681,0.6128,CAUTION,1,ZONE_B
2026-03-01 00:08:16,156.0,0.16,0.0264,1.61,0.031,0.002,0.123,0.102,-0.004,0.007,0.031,0.16,0.008,0.0116,0.0264,0.1046,NOMINAL,0,ZONE_A
2026-03-01 09:58:00,915.01,8.624,2.1371,15.647,3.582,2.02,6.016,6.18,0.632,0.757,4.112,8.624,0.986,0.927,2.1371,0.8591,CRITICAL,2,ZONE_C
2026-03-01 05:23:56,559.65,2.609,0.2909,5.155,0.736,0.367,2.465,0.857,0.03,0.098,0.822,2.609,0.103,0.1328,0.2909,0.6507,CAUTION,1,ZONE_B
2026-03-01 02:29:32,97.47,0.172,0.0297,1.887,0.036,-0.012,0.164,0.05,-0.003,0.029,0.038,0.172,0.029,0.002,0.0297,0.2873,NOMINAL,0,ZONE_A
2026-03-01 02:17:18,153.48,0.149,0.0221,0.985,0.017,-0.012,0.145,0.033,-0.018,0.025,0.021,0.149,0.031,0.002,0.0221,0.2164,NOMINAL,0,ZONE_A
2026-03-01 00:21:38,182.33,0.098,0.043,1.096,0.035,0.006,0.088,0.044,-0.03,0.026,0.036,0.098,0.04,0.0062,0.043,0.1101,NOMINAL,0,ZONE_A
2026-03-01 07:17:16,977.41,8.19,1.2938,14.565,3.666,2.896,6.24,5.304,0.301,0.59,4.672,8.19,0.663,0.8754,1.2938,0.756,CRITICAL,2,ZONE_C
2026-03-01 07:58:24,898.12,7.441,1.514,15.319,2.197,1.485,6.509,3.606,0.973,0.789,2.652,7.441,1.253,0.8138,1.514,0.9444,CRITICAL,2,ZONE_C
2026-03-01 05:41:28,512.51,2.357,0.4079,3.927,0.779,0.186,1.659,1.674,0.167,0.146,0.801,2.357,0.222,0.1976,0.4079,0.5858,CAUTION,1,ZONE_B
2026-03-01 06:55:44,1209.45,7.804,1.3787,10.67,1.993,1.792,5.666,5.366,0.667,1.115,2.681,7.804,1.3,1.3787,1.1697,0.9102,CRITICAL,2,ZONE_C
2026-03-01 01:52:46,135.06,0.087,0.0406,0.923,0.032,-0.003,0.053,0.069,-0.05,0.007,0.032,0.087,0.05,0.002,0.0406,0.093,NOMINAL,0,ZONE_A
2026-03-01 06:16:08,601.85,2.4,0.5392,3.862,0.553,0.436,2.22,0.912,0.161,0.27,0.705,2.4,0.314,0.3197,0.5392,0.42,CAUTION,1,ZONE_B
2026-03-01 05:38:34,569.59,2.171,0.2342,5.311,0.656,0.413,1.846,1.144,0.129,0.113,0.775,2.171,0.171,0.1404,0.2342,0.5848,CAUTION,1,ZONE_B
2026-03-01 06:36:00,503.69,2.068,0.3165,4.692,0.572,0.309,1.491,1.433,0.092,0.089,0.65,2.068,0.128,0.1121,0.3165,0.6306,CAUTION,1,ZONE_B
2026-03-01 09:19:52,1314.41,8.617,1.6011,12.669,2.34,1.572,7.879,3.49,1.256,0.525,2.819,8.617,1.361,1.2247,1.6011,0.7322,CRITICAL,2,ZONE_C
2026-03-01 01:55:48,89.66,0.096,0.0449,1.344,0.013,-0.01,0.093,0.026,0.012,0.032,0.017,0.096,0.034,0.002,0.0449,0.2394,NOMINAL,0,ZONE_A
2026-03-01 04:57:14,598.74,2.439,0.4015,3.959,0.486,0.457,1.931,1.49,0.13,0.073,0.667,2.439,0.149,0.08,0.4015,0.3612,CAUTION,1,ZONE_B
2026-03-01 02:39:08,145.3,0.154,0.0389,1.816,0.011,-0.013,0.146,0.049,-0.018,0.011,0.016,0.154,0.021,0.0028,0.0389,0.2969,NOMINAL,0,ZONE_A
2026-03-01 02:30:48,190.78,0.109,0.0246,1.103,0.026,0.0,0.099,0.045,-0.009,-0.0,0.026,0.109,0.009,0.0088,0.0246,0.0759,NOMINAL,0,ZONE_A
2026-03-01 06:08:50,410.0,2.02,0.3014,4.736,0.542,0.498,1.458,1.397,0.126,0.082,0.736,2.02,0.151,0.1187,0.3014,0.6062,CAUTION,1,ZONE_B
2026-03-01 02:22:48,185.91,0.127,0.0441,1.202,0.021,-0.016,0.102,0.076,-0.008,0.032,0.026,0.127,0.033,0.0087,0.0441,0.1868,NOMINAL,0,ZONE_A
2026-03-01 06:10:42,528.73,2.347,0.2194,5.215,0.225,0.269,2.134,0.978,0.109,0.157,0.351,2.347,0.191,0.0945,0.2194,0.5774,CAUTION,1,ZONE_B
2026-03-01 04:27:04,463.58,2.749,0.2666,6.211,0.676,0.253,2.26,1.564,0.202,0.17,0.722,2.749,0.264,0.194,0.2666,0.4717,CAUTION,1,ZONE_B
2026-03-01 08:29:06,917.53,6.713,1.2322,19.868,2.529,1.883,5.894,3.213,1.376,0.938,3.153,6.713,1.665,0.62,1.2322,0.8709,CRITICAL,2,ZONE_C
2026-03-01 04:14:36,542.58,2.501,0.2754,5.696,0.508,0.488,1.823,1.713,0.384,0.124,0.705,2.501,0.404,0.1825,0.2754,0.6424,CAUTION,1,ZONE_B
2026-03-01 00:24:04,177.55,0.2,0.0422,0.801,0.034,0.001,0.194,0.047,-0.026,0.015,0.034,0.2,0.03,0.0061,0.0422,0.0693,NOMINAL,0,ZONE_A
2026-03-01 05:12:58,465.53,2.372,0.3942,2.5,0.415,0.181,1.996,1.281,0.3,0.203,0.453,2.372,0.362,0.1779,0.3942,0.3756,CAUTION,1,ZONE_B
2026-03-01 03:23:50,452.05,2.242,0.3631,3.748,0.409,0.259,2.129,0.703,0.284,0.148,0.484,2.242,0.321,0.08,0.3631,0.6483,CAUTION,1,ZONE_B
2026-03-01 09:57:32,1282.24,6.11,2.2585,11.738,2.251,1.822,4.684,3.924,1.072,0.542,2.896,6.11,1.201,1.5934,2.2585,0.7784,CRITICAL,2,ZONE_C
2026-03-01 06:51:52,1209.95,9.031,1.2595,14.128,2.96,3.081,7.174,5.486,0.499,1.046,4.273,9.031,1.159,0.62,1.2595,0.7941,CRITICAL,2,ZONE_C
2026-03-01 01:39:54,163.94,0.15,0.0115,1.343,0.004,-0.013,0.141,0.052,0.004,0.021,0.014,0.15,0.022,0.007,0.0115,0.3059,NOMINAL,0,ZONE_A
2026-03-01 06:32:36,592.59,2.378,0.4756,5.017,0.462,0.306,2.022,1.252,0.26,0.067,0.555,2.378,0.268,0.142,0.4756,0.4241,CAUTION,1,ZONE_B
2026-03-01 06:25:56,404.38,2.071,0.406,2.859,0.545,0.387,1.547,1.378,0.088,0.163,0.668,2.071,0.185,0.2334,0.406,0.4244,CAUTION,1,ZONE_B
2026-03-01 05:13:16,572.9,2.224,0.3968,4.15,0.577,0.449,1.775,1.34,0.285,0.106,0.731,2.224,0.304,0.1258,0.3968,0.6054,CAUTION,1,ZONE_B
2026-03-01 05:03:26,472.38,2.462,0.3789,3.8,0.588,0.26,1.936,1.52,0.079,0.105,0.643,2.462,0.132,0.1164,0.3789,0.5577,CAUTION,1,ZONE_B
2026-03-01 02:50:16,158.24,0.179,0.0365,1.179,0.004,-0.001,0.158,0.084,0.004,0.009,0.004,0.179,0.01,0.0066,0.0365,0.2269,NOMINAL,0,ZONE_A
2026-03-01 05:51:26,360.68,2.139,0.4457,4.838,0.56,0.33,1.633,1.382,0.142,0.102,0.65,2.139,0.175,0.1388,0.4457,0.6826,CAUTION,1,ZONE_B
2026-03-01 09:31:14,760.0,9.353,1.2188,22.959,2.627,2.068,7.449,5.656,0.54,1.251,3.343,9.353,1.363,0.8001,1.2188,0.8418,CRITICAL,2,ZONE_C
2026-03-01 07:04:56,925.12,8.321,2.0418,16.908,2.022,2.297,5.646,6.112,1.063,0.717,3.06,8.321,1.282,1.0876,2.0418,0.907,CRITICAL,2,ZONE_C
2026-03-01 02:35:00,171.69,0.12,0.0567,1.671,0.007,-0.014,0.106,0.056,-0.037,0.032,0.016,0.12,0.049,0.0057,0.0567,0.2147,NOMINAL,0,ZONE_A
2026-03-01 03:21:54,483.52,2.393,0.5643,5.068,0.313,0.532,1.965,1.364,0.172,0.038,0.618,2.393,0.177,0.2236,0.5643,0.4431,CAUTION,1,ZONE_B
